date,composite_score,bull_score,bear_score,is_bull,fwd_ret_3d
2013-06-07,83.21996772454298,0.0,3.3510449275362317,0,-0.0207546191505992
2013-06-10,61.47297703559307,0.0,7.781198711755234,0,-0.0309083003597494
2013-06-11,51.15781909909247,0.0,9.882534782608696,1,0.0033801294556062
2013-06-12,55.60760770680092,0.0,8.976053140096617,1,0.015478011888567
2013-06-13,65.96498181209259,0.0,6.866117069243156,1,0.019891732683313
2013-06-14,57.701368737895464,0.0,8.549525925925925,1,0.0023816392973169
2013-06-17,61.47297703559307,0.0,7.781198711755234,0,-0.0337509601172766
2013-06-18,49.60059612019135,0.0,10.199761996779388,0,-0.0254254305749049
2013-06-19,68.01652667439606,0.0,6.448189855072464,0,-0.0406627760856442
2013-06-20,51.40045021726715,0.0,9.833107568438,0,-0.0083089692413087
2013-06-21,57.701368737895464,0.0,8.549525925925925,0,-0.0140278677637487
2013-06-24,76.73420900593896,-0.0091272141706924,4.663153784219001,1,0.0163408706776604
2013-06-25,83.17516353686598,-0.0091272141706924,3.3510449275362317,1,0.0407171593734273
2013-06-26,87.15945892603762,-0.0091272141706924,2.539390499194847,1,0.0540107146773541
2013-06-27,76.87424501623767,-0.0091272141706924,4.63462657004831,1,0.030366547864477
2013-06-28,78.9680060473322,-0.0091272141706924,4.208099355877617,0,-0.0122793906713384
2013-07-01,82.27572737401171,-0.0091272141706924,3.534272141706924,0,-0.0105490165182252
2013-07-02,83.17516353686598,-0.0091272141706924,3.3510449275362317,1,0.0017653911258112
2013-07-03,81.08140250577144,-0.0091272141706924,3.777572141706924,1,0.0070192691360568
2013-07-04,85.15271825141113,0.0,2.9573177133655393,1,0.0037705404218872
2013-07-05,85.15271825141113,0.0,2.9573177133655393,0,-0.008763727931135
2013-07-08,80.66071347491163,0.0,3.8723993558776164,1,0.0210365604240014
2013-07-09,53.49421124836169,0.0,9.406580354267309,1,0.0252794047891393
2013-07-10,68.01652667439606,0.0,6.448189855072464,1,0.0361465812996944
2013-07-11,51.40045021726715,0.0,9.833107568438,1,0.0033893063348431
2013-07-12,64.3051637253155,0.0,7.20424428341385,0,-0.0059588068458292
2013-07-15,51.15781909909247,0.0,9.882534782608696,1,0.0012014402154453
2013-07-16,46.950661609558686,0.0,10.739589210950081,1,0.0123411485000457
2013-07-17,55.56280351912392,-0.0091272141706924,8.976053140096617,1,0.0097459351513307
2013-07-18,51.35564602959014,-0.0091272141706924,9.833107568438,1,0.0065616762540897
2013-07-19,53.49421124836169,0.0,9.406580354267309,0,-0.0064394508564203
2013-07-22,63.08799093469316,-0.0091272141706924,7.4430714975845405,0,-0.0208227435783664
2013-07-23,78.9680060473322,-0.0091272141706924,4.208099355877617,0,-0.0320321602250901
2013-07-24,81.08140250577144,-0.0091272141706924,3.777572141706924,0,-0.026874901909776
2013-07-25,76.87424501623767,-0.0091272141706924,4.63462657004831,0,-0.0261449998455145
2013-07-26,78.9680060473322,-0.0091272141706924,4.208099355877617,0,-0.0248030464681994
