feature,feature_type,target,n,k_levels,H_or_chi2,p_value,effect_size,abs_effect_size,mutual_info,spearman_rho,spearman_p,pearson_r,pearson_p,level,level_mean,level_median,level_hit_rate,level_count
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Jyeshtha|NANDA,0.3,,0.3,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Jyeshtha|JAYA,0.4444444444444444,,0.4444444444444444,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Jyeshtha|BHADRA,0.2222222222222222,,0.2222222222222222,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Hasta|RIKTA,0.5,,0.5,6.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Hasta|PURNA,0.2857142857142857,,0.2857142857142857,7.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Dhanishtha|NANDA,0.6363636363636364,,0.6363636363636364,11.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Hasta|BHADRA,0.1,,0.1,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Dhanishtha|RIKTA,0.2,,0.2,5.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Dhanishtha|PURNA,0.25,,0.25,12.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Dhanishtha|JAYA,0.25,,0.25,8.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Dhanishtha|BHADRA,0.3,,0.3,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Jyeshtha|RIKTA,0.2,,0.2,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Jyeshtha|PURNA,0.4,,0.4,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Magha|PURNA,0.3333333333333333,,0.3333333333333333,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Krittika|BHADRA,0.36363636363636365,,0.36363636363636365,11.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Krittika|JAYA,0.4444444444444444,,0.4444444444444444,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Krittika|NANDA,0.3333333333333333,,0.3333333333333333,6.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Krittika|PURNA,0.5555555555555556,,0.5555555555555556,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Krittika|RIKTA,0.3333333333333333,,0.3333333333333333,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Magha|BHADRA,0.2222222222222222,,0.2222222222222222,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Magha|JAYA,0.42857142857142855,,0.42857142857142855,7.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Magha|NANDA,0.375,,0.375,8.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Chitra|PURNA,0.16666666666666666,,0.16666666666666666,6.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Magha|RIKTA,0.2,,0.2,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Mrigashira|BHADRA,0.36363636363636365,,0.36363636363636365,11.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Mrigashira|JAYA,0.7777777777777778,,0.7777777777777778,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Mrigashira|NANDA,0.4,,0.4,5.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Chitra|RIKTA,0.5714285714285714,,0.5714285714285714,7.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashwini|RIKTA,0.42857142857142855,,0.42857142857142855,14.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Chitra|NANDA,0.4444444444444444,,0.4444444444444444,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashlesha|NANDA,0.2857142857142857,,0.2857142857142857,7.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Anuradha|BHADRA,0.4444444444444444,,0.4444444444444444,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Anuradha|JAYA,0.375,,0.375,8.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Anuradha|NANDA,0.125,,0.125,8.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Anuradha|PURNA,0.375,,0.375,8.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Anuradha|RIKTA,0.2727272727272727,,0.2727272727272727,11.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ardra|BHADRA,0.4444444444444444,,0.4444444444444444,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ardra|JAYA,0.2857142857142857,,0.2857142857142857,7.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ardra|NANDA,0.3333333333333333,,0.3333333333333333,9.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ardra|PURNA,0.5,,0.5,6.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ardra|RIKTA,0.6,,0.6,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashlesha|BHADRA,0.2857142857142857,,0.2857142857142857,7.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashlesha|JAYA,0.2727272727272727,,0.2727272727272727,11.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashlesha|PURNA,0.3,,0.3,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Chitra|JAYA,0.3076923076923077,,0.3076923076923077,13.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashlesha|RIKTA,0.3333333333333333,,0.3333333333333333,3.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashwini|BHADRA,0.5,,0.5,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashwini|JAYA,0.36363636363636365,,0.36363636363636365,11.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashwini|NANDA,0.3333333333333333,,0.3333333333333333,6.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Ashwini|PURNA,0.5,,0.5,6.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Mrigashira|RIKTA,0.5,,0.5,6.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Bharani|BHADRA,0.2857142857142857,,0.2857142857142857,7.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Bharani|JAYA,0.5,,0.5,10.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,1175,135.0,110.713226685269,0.9296274485131306,0.3069593176804823,0.3069593176804823,0.05164359140009503,,,,,Bharani|NANDA,0.4166666666666667,,0.4166666666666667,12.0
