feature,feature_type,target,n,k_levels,H_or_chi2,p_value,effect_size,abs_effect_size,mutual_info,spearman_rho,spearman_p,pearson_r,pearson_p,level,level_mean,level_median,level_hit_rate,level_count
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Ashadha|PURNA,0.28,,0.28,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Ashadha|NANDA,0.09090909090909091,,0.09090909090909091,22.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Ashadha|JAYA,0.4166666666666667,,0.4166666666666667,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Ashadha|BHADRA,0.2,,0.2,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Swati|RIKTA,0.28,,0.28,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Swati|PURNA,0.3333333333333333,,0.3333333333333333,21.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Swati|NANDA,0.13043478260869565,,0.13043478260869565,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Swati|JAYA,0.3,,0.3,20.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Swati|BHADRA,0.48148148148148145,,0.48148148148148145,27.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Shravana|RIKTA,0.3333333333333333,,0.3333333333333333,21.0
