date,c_paksha,c_tithi,c_nak_qual,c_dasha,c_sarva,c_ju_dig,c_paksha_moon,c_eclipse,c_war,c_gandanta,c_yogi,c_jusa,coherence_direction,coherence_magnitude,fwd_vol_5d,fwd_dir_3d,corr_mag_vol_rho,corr_mag_vol_p,corr_dir_fwddir_rho,corr_dir_fwddir_p
2017-11-16,-1,0,1,-1,0,0,0,0,0,0,0,1,0,0,0.1331364690892019,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-17,-1,-1,0,-1,0,0,0,0,0,0,0,1,-2,2,0.108579773604793,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-20,1,0,-1,-1,0,0,1,0,0,0,0,1,1,1,0.0983027222794482,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-21,1,0,-1,-1,0,0,1,0,0,0,1,1,2,2,0.0568667254279714,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-22,1,-1,-1,-1,0,0,1,0,0,0,1,1,1,1,0.0383806399993659,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-23,1,0,0,-1,0,0,1,0,0,0,1,1,3,3,0.0206233492398586,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-24,1,1,0,-1,0,0,1,0,0,0,0,1,3,3,0.0218534408460617,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-27,1,0,0,-1,0,0,1,0,-1,0,0,1,1,1,0.0385215238082135,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-28,1,-1,-1,-1,0,0,1,0,-1,0,0,1,-1,1,0.0396186103755471,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-29,1,0,0,-1,0,0,1,0,-1,0,0,1,1,1,0.1029825393960052,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-30,1,1,1,-1,0,0,1,0,-1,0,0,1,3,3,0.0973663298789849,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-12-01,1,0,1,-1,0,0,1,0,0,0,0,1,3,3,0.0959520981214264,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-12-04,-1,1,1,-1,0,0,0,0,0,0,0,1,1,1,0.0998637004926654,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-12-05,-1,0,-1,-1,0,0,0,0,-1,0,-1,1,-4,4,0.0936941269106886,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-12-06,-1,0,0,-1,0,0,0,0,-1,0,0,1,-2,2,0.1378505537921776,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
